time	pCa	hs_length	hs_command_length	hs_slack_length	force	titin_force	extracellular_force	a_fil_length	m_fil_length	a_pop_0	a_pop_1	m_pop_0	m_pop_1	m_pop_2	c_pop_0	c_pop_1
0.0088	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.903935	0.0960648	0	1	0
0.0089	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.903935	0.0960648	0	1	0
0.009	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.904321	0.095679	0	1	0
0.0091	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.902778	0.0972222	0	1	0
0.0092	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.904321	0.095679	0	1	0
0.0093	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.903549	0.0964506	0	1	0
0.0094	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.902006	0.0979938	0	1	0
0.0095	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.900463	0.099537	0	1	0
0.0096	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.899306	0.100694	0	1	0
0.0097	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.897762	0.102238	0	1	0
0.0098	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.89429	0.10571	0	1	0
0.0099	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.896605	0.103395	0	1	0
0.01	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.897377	0.102623	0	1	0
0.0101	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.896605	0.103395	0	1	0
0.0102	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.895833	0.104167	0	1	0
0.0103	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.895448	0.104552	0	1	0
0.0104	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.896219	0.103781	0	1	0
0.0105	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.895062	0.104938	0	1	0
0.0106	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.895833	0.104167	0	1	0
0.0107	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.896991	0.103009	0	1	0
0.0108	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.896219	0.103781	0	1	0
0.0109	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.895833	0.104167	0	1	0
0.011	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.896219	0.103781	0	1	0
0.0111	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.896219	0.103781	0	1	0
0.0112	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.896219	0.103781	0	1	0
0.0113	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.897762	0.102238	0	1	0
0.0114	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.89892	0.10108	0	1	0
0.0115	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.900849	0.0991512	0	1	0
0.0116	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.898148	0.101852	0	1	0
0.0117	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.896991	0.103009	0	1	0
0.0118	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.898148	0.101852	0	1	0
0.0119	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.898148	0.101852	0	1	0
0.012	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.896605	0.103395	0	1	0
0.0121	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.898148	0.101852	0	1	0
0.0122	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.897377	0.102623	0	1	0
0.0123	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.895833	0.104167	0	1	0
0.0124	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.896605	0.103395	0	1	0
0.0125	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.894676	0.105324	0	1	0
0.0126	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.89429	0.10571	0	1	0
0.0127	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.894676	0.105324	0	1	0
0.0128	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.896219	0.103781	0	1	0
0.0129	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.898148	0.101852	0	1	0
0.013	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.896219	0.103781	0	1	0
0.0131	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.895062	0.104938	0	1	0
0.0132	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.894676	0.105324	0	1	0
0.0133	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.893904	0.106096	0	1	0
0.0134	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.895062	0.104938	0	1	0
0.0135	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.892361	0.107639	0	1	0
0.0136	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.893904	0.106096	0	1	0
0.0137	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.893133	0.106867	0	1	0
